county,date,alcohol_type,sum_sale_dollars,avg_sale_dollars,population
cass,2024,BRANDY,25768.48,104.32582995951417,13024.0
cass,2024,COCKTAILS,42868.299999999996,83.07810077519379,13024.0
cass,2024,GIN,20509.72,96.74396226415095,13024.0
cass,2024,LIQUEUR,99168.77,116.532044653349,13024.0
cass,2024,RUM,166949.26,155.88166199813259,13024.0
cass,2024,SCHNAPPS,54138.270000000004,88.75126229508197,13024.0
cass,2024,SCOTCH,5125.74,138.5335135135135,13024.0
cass,2024,TEQUILA,99945.31999999999,166.29836938435938,13024.0
cass,2024,VODKA,384385.15,129.0749328408328,13024.0
cass,2024,WHISKEY,743147.08,165.47474504564684,13024.0
cedar,2022,BRANDY,18001.49,84.11911214953271,18331.0
cedar,2022,COCKTAILS,15676.789999999999,60.76275193798449,18331.0
cedar,2022,GIN,19429.579999999998,79.95711934156378,18331.0
cedar,2022,LIQUEUR,54060.05,87.05322061191627,18331.0
cedar,2022,RUM,114281.44,99.03071057192375,18331.0
cedar,2022,SCHNAPPS,36390.04,57.488214849921015,18331.0
cedar,2022,SCOTCH,2111.91,211.19099999999997,18331.0
cedar,2022,TEQUILA,40077.14,121.44587878787878,18331.0
cedar,2022,VODKA,235650.63,88.95833522083805,18331.0
cedar,2022,WHISKEY,481710.99,132.30183740730567,18331.0
cedar,2023,BRANDY,17233.68,96.27754189944135,18269.0
cedar,2023,COCKTAILS,16622.82,65.44417322834646,18269.0
cedar,2023,GIN,17480.28,82.45415094339621,18269.0
cedar,2023,LIQUEUR,45348.05,84.92144194756555,18269.0
cedar,2023,RUM,106982.79,111.55661105318039,18269.0
cedar,2023,SCHNAPPS,37490.43,62.90340604026846,18269.0
cedar,2023,SCOTCH,4339.7,173.588,18269.0
cedar,2023,TEQUILA,49534.86,125.72299492385787,18269.0
cedar,2023,VODKA,252395.72,96.40783804430863,18269.0
cedar,2023,WHISKEY,527643.08,142.87654481451392,18269.0
cedar,2024,BRANDY,12040.92,61.74830769230769,18231.0
cedar,2024,COCKTAILS,16899.68,70.12315352697095,18231.0
cedar,2024,GIN,17035.97,78.87023148148148,18231.0
cedar,2024,LIQUEUR,40481.23,80.63990039840638,18231.0
cedar,2024,RUM,114005.33,118.14023834196891,18231.0
cedar,2024,SCHNAPPS,40468.16,68.35837837837839,18231.0
cedar,2024,SCOTCH,6039.73,301.9865,18231.0
cedar,2024,TEQUILA,41634.82,103.05648514851485,18231.0
cedar,2024,VODKA,251046.72,98.25703326810176,18231.0
cedar,2024,WHISKEY,501895.19,135.90446520444084,18231.0
cerro gordo,2022,BRANDY,259050.13999999998,137.28147323794383,42408.0
cerro gordo,2022,COCKTAILS,198192.22,94.15307363420428,42408.0
cerro gordo,2022,GIN,157359.56,109.27747222222222,42408.0
cerro gordo,2022,LIQUEUR,477586.72,117.19919509202454,42408.0
cerro gordo,2022,RUM,899956.39,211.4559187030075,42408.0
cerro gordo,2022,SCHNAPPS,292010.81,97.85885053619303,42408.0
cerro gordo,2022,SCOTCH,86458.02,187.54451193058568,42408.0
cerro gordo,2022,TEQUILA,692575.6,237.9167296461697,42408.0
cerro gordo,2022,VODKA,1942611.3699999999,182.14827660571964,42408.0
cerro gordo,2022,WHISKEY,3142568.65,203.34985440662612,42408.0
cerro gordo,2023,BRANDY,200954.53,116.29313078703704,42470.0
cerro gordo,2023,COCKTAILS,205224.79,92.69412375790425,42470.0
cerro gordo,2023,GIN,169492.19,117.70290972222223,42470.0
cerro gordo,2023,LIQUEUR,509942.57,119.62058878723903,42470.0
cerro gordo,2023,RUM,919192.17,216.4842604804522,42470.0
cerro gordo,2023,SCHNAPPS,305704.61,100.13252866033409,42470.0
cerro gordo,2023,SCOTCH,78131.55,179.61275862068968,42470.0
cerro gordo,2023,TEQUILA,759866.24,238.57652747252746,42470.0
cerro gordo,2023,VODKA,2069825.77,181.45224598930483,42470.0
cerro gordo,2023,WHISKEY,3319830.48,199.47308057441566,42470.0
cerro gordo,2024,BRANDY,173687.74,113.66998691099475,42493.0
cerro gordo,2024,COCKTAILS,227253.33,102.36636486486486,42493.0
cerro gordo,2024,GIN,163134.52,114.00036338225017,42493.0
cerro gordo,2024,LIQUEUR,473701.04,122.62517214600051,42493.0
cerro gordo,2024,RUM,848693.16,224.75984110169492,42493.0
cerro gordo,2024,SCHNAPPS,313415.05,110.08607305936073,42493.0
cerro gordo,2024,SCOTCH,75325.07,183.71968292682928,42493.0
cerro gordo,2024,TEQUILA,749630.02,237.82678299492386,42493.0
cerro gordo,2024,VODKA,2042122.7,196.79316758215285,42493.0
cerro gordo,2024,WHISKEY,3331401.31,201.19587570962676,42493.0
cherokee,2022,BRANDY,20185.3,97.5135265700483,11492.0
cherokee,2022,COCKTAILS,17474.2,66.69541984732825,11492.0
cherokee,2022,GIN,15086.89,76.58319796954315,11492.0
cherokee,2022,LIQUEUR,58657.2,90.66027820710973,11492.0
cherokee,2022,RUM,98811.13,122.29100247524752,11492.0
cherokee,2022,SCHNAPPS,32285.48,57.96315978456014,11492.0
cherokee,2022,SCOTCH,2752.29,67.1290243902439,11492.0
cherokee,2022,TEQUILA,36444.67,120.27943894389438,11492.0
cherokee,2022,VODKA,184441.75,88.20743663318986,11492.0
cherokee,2022,WHISKEY,411285.79,123.36106478704258,11492.0
cherokee,2023,BRANDY,15364.8,88.30344827586207,11652.0
cherokee,2023,COCKTAILS,19530.31,77.50123015873017,11652.0
cherokee,2023,GIN,17469.02,99.25579545454546,11652.0
cherokee,2023,LIQUEUR,58582.03,107.29309523809523,11652.0
cherokee,2023,RUM,109876.8,153.67384615384617,11652.0
cherokee,2023,SCHNAPPS,31108.88,75.87531707317073,11652.0
cherokee,2023,SCOTCH,2352.27,84.00964285714285,11652.0
cherokee,2023,TEQUILA,47766.17,142.16122023809524,11652.0
cherokee,2023,VODKA,202085.37,113.46736103312746,11652.0
cherokee,2023,WHISKEY,480519.95,146.36611331099604,11652.0
cherokee,2024,BRANDY,15035.38,72.98728155339805,11658.0
cherokee,2024,COCKTAILS,22272.99,85.9961003861004,11658.0
cherokee,2024,GIN,12351.1,92.86541353383458,11658.0
cherokee,2024,LIQUEUR,52905.66,106.45002012072435,11658.0
cherokee,2024,RUM,98180.23,167.54305460750854,11658.0
cherokee,2024,SCHNAPPS,33211.53,82.20675742574257,11658.0
cherokee,2024,SCOTCH,2572.02,107.1675,11658.0
cherokee,2024,TEQUILA,42796.05,144.09444444444446,11658.0
cherokee,2024,VODKA,198029.29,123.45965710723192,11658.0
cherokee,2024,WHISKEY,474876.68,161.084355495251,11658.0
chickasaw,2022,BRANDY,10660.38,88.83649999999999,11755.0
chickasaw,2022,COCKTAILS,13599.949999999999,109.67701612903225,11755.0
chickasaw,2022,GIN,6868.49,124.88163636363636,11755.0
chickasaw,2022,LIQUEUR,29323.46,120.17811475409836,11755.0
chickasaw,2022,RUM,73935.26,174.37561320754716,11755.0
chickasaw,2022,SCHNAPPS,19013.84,89.68792452830189,11755.0
chickasaw,2022,SCOTCH,1599.78,177.75333333333333,11755.0
chickasaw,2022,TEQUILA,22964.66,165.21338129496402,11755.0
chickasaw,2022,VODKA,163611.72,148.06490497737556,11755.0
chickasaw,2022,WHISKEY,245377.48,174.2737784090909,11755.0
chickasaw,2023,BRANDY,10448.55,107.71701030927834,11694.0
chickasaw,2023,COCKTAILS,11762.5,108.91203703703704,11694.0
chickasaw,2023,GIN,7692.65,130.38389830508473,11694.0
chickasaw,2023,LIQUEUR,26117.66,111.13897872340425,11694.0
chickasaw,2023,RUM,105186.0,279.75,11694.0
chickasaw,2023,SCHNAPPS,20837.4,93.02410714285715,11694.0
chickasaw,2023,SCOTCH,1386.87,86.679375,11694.0
chickasaw,2023,TEQUILA,25811.08,176.78821917808222,11694.0
chickasaw,2023,VODKA,163145.79,157.93396902226525,11694.0
chickasaw,2023,WHISKEY,267643.84,175.38914809960684,11694.0
chickasaw,2024,BRANDY,13212.27,104.85928571428572,11719.0
chickasaw,2024,COCKTAILS,14445.28,55.34590038314177,11719.0
chickasaw,2024,GIN,8426.34,97.98069767441861,11719.0
chickasaw,2024,LIQUEUR,31888.23,116.80670329670329,11719.0
chickasaw,2024,RUM,112933.34,247.66083333333333,11719.0
chickasaw,2024,SCHNAPPS,24812.53,85.26642611683849,11719.0
chickasaw,2024,SCOTCH,2209.44,84.97846153846154,11719.0
chickasaw,2024,TEQUILA,33786.48,157.1464186046512,11719.0
chickasaw,2024,VODKA,157181.28,139.3451063829787,11719.0
chickasaw,2024,WHISKEY,298665.73,161.52824770146023,11719.0
clarke,2022,BRANDY,15369.97,167.0648913043478,9676.0
clarke,2022,COCKTAILS,18103.43,102.27926553672316,9676.0
clarke,2022,GIN,74404.01,303.68983673469387,9676.0
clarke,2022,LIQUEUR,94098.2,248.2802110817942,9676.0
clarke,2022,RUM,78831.8,153.6682261208577,9676.0
clarke,2022,SCHNAPPS,18201.13,90.5528855721393,9676.0
clarke,2022,SCOTCH,3564.07,84.85880952380953,9676.0
clarke,2022,TEQUILA,52631.68,176.02568561872909,9676.0
clarke,2022,VODKA,219959.13,144.0465815324165,9676.0
clarke,2022,WHISKEY,458968.55,193.49432967959527,9676.0
clarke,2023,BRANDY,14200.4,120.34237288135593,9631.0
clarke,2023,COCKTAILS,27341.52,101.26488888888889,9631.0
clarke,2023,GIN,76146.42,420.698453038674,9631.0
clarke,2023,LIQUEUR,87702.5,253.47543352601156,9631.0
clarke,2023,RUM,89609.24,154.23277108433737,9631.0
clarke,2023,SCHNAPPS,18250.78,87.74413461538461,9631.0
clarke,2023,SCOTCH,2122.61,78.61518518518518,9631.0
clarke,2023,TEQUILA,58834.17,176.67918918918917,9631.0
clarke,2023,VODKA,198789.13,147.7986096654275,9631.0
clarke,2023,WHISKEY,525127.12,217.26401323955315,9631.0
clarke,2024,BRANDY,16819.03,120.13592857142856,9524.0
clarke,2024,COCKTAILS,38015.78,91.16494004796162,9524.0
clarke,2024,GIN,69041.65,263.51774809160304,9524.0
clarke,2024,LIQUEUR,80448.5,181.1903153153153,9524.0
clarke,2024,RUM,93436.83,132.34678470254957,9524.0
clarke,2024,SCHNAPPS,19379.15,73.68498098859317,9524.0
clarke,2024,SCOTCH,5129.69,111.51499999999999,9524.0
clarke,2024,TEQUILA,90137.94,152.00327150084317,9524.0
clarke,2024,VODKA,217948.0,123.20407009609949,9524.0
clarke,2024,WHISKEY,544235.01,173.9325695110259,9524.0
clay,2022,BRANDY,42520.55,76.61360360360361,16506.0
clay,2022,COCKTAILS,37018.3,83.5627539503386,16506.0
clay,2022,GIN,36327.21,104.38853448275862,16506.0
clay,2022,LIQUEUR,126077.7,89.41680851063829,16506.0
clay,2022,RUM,206041.9,136.09108322324965,16506.0
clay,2022,SCHNAPPS,50889.04,58.560460299194474,16506.0
clay,2022,SCOTCH,10053.18,143.61685714285716,16506.0
clay,2022,TEQUILA,122809.35,170.09605263157894,16506.0
clay,2022,VODKA,485082.66,119.18492874692875,16506.0
clay,2022,WHISKEY,927256.07,175.2847013232514,16506.0
clay,2023,BRANDY,32072.09,75.6417216981132,16530.0
clay,2023,COCKTAILS,41872.27,99.45907363420427,16530.0
clay,2023,GIN,37351.29,115.9977950310559,16530.0
clay,2023,LIQUEUR,122361.97,83.86701165181631,16530.0
clay,2023,RUM,223608.5,157.24929676511954,16530.0
clay,2023,SCHNAPPS,44750.18,55.17901356350185,16530.0
clay,2023,SCOTCH,8823.31,119.23391891891892,16530.0
clay,2023,TEQUILA,125839.71,182.37639130434783,16530.0
clay,2023,VODKA,493973.59,117.44498097955302,16530.0
clay,2023,WHISKEY,951829.59,168.6146306465899,16530.0
clay,2024,BRANDY,32936.47,82.75494974874373,16474.0
clay,2024,COCKTAILS,39235.12,92.5356603773585,16474.0
clay,2024,GIN,37920.96,129.42307167235495,16474.0
clay,2024,LIQUEUR,126697.56,94.05906458797327,16474.0
clay,2024,RUM,195417.61,152.07596108949414,16474.0
clay,2024,SCHNAPPS,49519.67,66.64827725437415,16474.0
clay,2024,SCOTCH,5269.61,119.76386363636362,16474.0
clay,2024,TEQUILA,116301.06,175.41638009049774,16474.0
clay,2024,VODKA,470121.04,128.20317425688575,16474.0
clay,2024,WHISKEY,956856.29,174.2907632058288,16474.0
clayton,2022,BRANDY,56710.68,126.30440979955456,17058.0
clayton,2022,COCKTAILS,11699.46,34.92376119402985,17058.0
clayton,2022,GIN,12146.89,47.26416342412451,17058.0
clayton,2022,LIQUEUR,48342.53,57.14247044917258,17058.0
clayton,2022,RUM,113491.87,96.01681049069373,17058.0
clayton,2022,SCHNAPPS,36028.42,47.71976158940397,17058.0
clayton,2022,SCOTCH,2467.97,88.1417857142857,17058.0
clayton,2022,TEQUILA,34378.83,98.50667621776505,17058.0
clayton,2022,VODKA,194956.59,83.42173299101412,17058.0
clayton,2022,WHISKEY,353732.59,97.93261074197122,17058.0
clayton,2023,BRANDY,15954.4,48.05542168674699,16985.0
clayton,2023,COCKTAILS,15824.699999999999,47.097321428571426,16985.0
clayton,2023,GIN,12663.68,55.54245614035088,16985.0
clayton,2023,LIQUEUR,36338.16,53.048408759124094,16985.0
clayton,2023,RUM,128469.08,113.288430335097,16985.0
clayton,2023,SCHNAPPS,39222.42,59.8815572519084,16985.0
clayton,2023,SCOTCH,1887.15,89.86428571428571,16985.0
clayton,2023,TEQUILA,35857.76,89.86907268170427,16985.0
clayton,2023,VODKA,218338.0,94.3960224816256,16985.0
clayton,2023,WHISKEY,419385.69,110.30659915833772,16985.0
clayton,2024,BRANDY,27979.63,80.63293948126801,16931.0
clayton,2024,COCKTAILS,9931.37,46.192418604651166,16931.0
clayton,2024,GIN,12562.58,50.860647773279354,16931.0
clayton,2024,LIQUEUR,35082.47,53.479375000000005,16931.0
clayton,2024,RUM,125937.37,119.59864197530864,16931.0
clayton,2024,SCHNAPPS,33379.18,59.819318996415774,16931.0
clayton,2024,SCOTCH,1799.6299999999999,99.97944444444444,16931.0
clayton,2024,TEQUILA,33486.04,84.56070707070707,16931.0
clayton,2024,VODKA,199276.67,89.16182102908277,16931.0
clayton,2024,WHISKEY,387343.17,107.50573688592839,16931.0
clinton,2022,BRANDY,331780.64,162.2399217603912,46268.0
clinton,2022,COCKTAILS,124427.69,99.38313897763578,46268.0
clinton,2022,GIN,176241.02,175.18988071570575,46268.0
clinton,2022,LIQUEUR,738338.98,202.22924678170364,46268.0
clinton,2022,RUM,1133171.81,280.97490949665263,46268.0
clinton,2022,SCHNAPPS,616368.7,194.80679519595446,46268.0
clinton,2022,SCOTCH,68669.6,257.1895131086143,46268.0
clinton,2022,TEQUILA,1194947.67,405.6169959266802,46268.0
clinton,2022,VODKA,2076037.1,224.00055028053518,46268.0
clinton,2022,WHISKEY,3398525.73,253.05478257632166,46268.0
clinton,2023,BRANDY,280434.84,149.24685470995212,46134.0
clinton,2023,COCKTAILS,137099.66,107.52914509803922,46134.0
clinton,2023,GIN,233237.11,203.16821428571427,46134.0
clinton,2023,LIQUEUR,829982.13,208.1198921765296,46134.0
clinton,2023,RUM,1228723.89,321.8239628077527,46134.0
clinton,2023,SCHNAPPS,708807.05,205.45131884057972,46134.0
clinton,2023,SCOTCH,67685.27,249.76114391143912,46134.0
clinton,2023,TEQUILA,1508210.56,416.1728918322296,46134.0
clinton,2023,VODKA,2316749.47,242.6677982612339,46134.0
clinton,2023,WHISKEY,3866323.97,267.3066904037611,46134.0
clinton,2024,BRANDY,241574.16,143.53782531194295,46015.0
clinton,2024,COCKTAILS,136263.93,94.9574425087108,46015.0
clinton,2024,GIN,223594.17,193.75577989601388,46015.0
clinton,2024,LIQUEUR,798880.32,210.61964671763775,46015.0
clinton,2024,RUM,1077486.43,297.31965507726267,46015.0
clinton,2024,SCHNAPPS,652092.13,206.4889582013933,46015.0
clinton,2024,SCOTCH,47773.92,271.44272727272727,46015.0
clinton,2024,TEQUILA,1482315.14,395.1786563583044,46015.0
clinton,2024,VODKA,2255239.01,244.8685135722041,46015.0
clinton,2024,WHISKEY,3756071.68,258.6826225895317,46015.0
crawford,2022,BRANDY,101000.47,193.85886756238003,16135.0
crawford,2022,COCKTAILS,38325.88,87.10427272727271,16135.0
crawford,2022,GIN,13218.05,91.79201388888889,16135.0
crawford,2022,LIQUEUR,74453.49,119.70014469453378,16135.0
crawford,2022,RUM,221111.88,276.0447940074906,16135.0
crawford,2022,SCHNAPPS,65866.21,139.2520295983087,16135.0
crawford,2022,SCOTCH,7796.88,155.9376,16135.0
crawford,2022,TEQUILA,184165.36000000002,256.1409735744089,16135.0
crawford,2022,VODKA,241593.02,144.06262373285628,16135.0
crawford,2022,WHISKEY,750734.52,221.45561061946904,16135.0
crawford,2023,BRANDY,69531.99,170.42154411764707,16138.0
crawford,2023,COCKTAILS,39424.25,88.3951793721973,16138.0
crawford,2023,GIN,14968.61,119.74888,16138.0
crawford,2023,LIQUEUR,70856.26,119.48779089376053,16138.0
crawford,2023,RUM,225820.48,286.21100126742715,16138.0
crawford,2023,SCHNAPPS,61854.28,143.84716279069767,16138.0
crawford,2023,SCOTCH,5704.75,158.46527777777777,16138.0
crawford,2023,TEQUILA,168298.55,220.57477064220183,16138.0
crawford,2023,VODKA,269647.98,137.50534421213666,16138.0
crawford,2023,WHISKEY,743258.42,210.1975169683258,16138.0
crawford,2024,BRANDY,71847.21,172.2954676258993,16378.0
crawford,2024,COCKTAILS,43457.17,94.6779302832244,16378.0
crawford,2024,GIN,15394.63,116.62598484848485,16378.0
crawford,2024,LIQUEUR,64917.63,123.65262857142856,16378.0
crawford,2024,RUM,248674.15,342.05522696011,16378.0
crawford,2024,SCHNAPPS,68920.83,142.10480412371135,16378.0
crawford,2024,SCOTCH,3603.18,144.1272,16378.0
crawford,2024,TEQUILA,184047.91,223.35911407766991,16378.0
crawford,2024,VODKA,281247.6,149.59978723404254,16378.0
crawford,2024,WHISKEY,848793.13,227.37560407179214,16378.0
dallas,2022,BRANDY,274848.14,225.4701722723544,108164.0
dallas,2022,COCKTAILS,385064.16,211.22554031815687,108164.0
dallas,2022,GIN,436707.08,360.0223248145095,108164.0
dallas,2022,LIQUEUR,748646.06,226.2454094892717,108164.0
dallas,2022,RUM,831774.02,194.1129568261377,108164.0
dallas,2022,SCHNAPPS,82243.48,65.42838504375497,108164.0
dallas,2022,SCOTCH,423257.59,660.3082527301092,108164.0
dallas,2022,TEQUILA,936099.8,306.1150425114454,108164.0
dallas,2022,VODKA,2764950.32,237.15158418389225,108164.0
dallas,2022,WHISKEY,5169337.66,304.06079995294397,108164.0
dallas,2023,BRANDY,169457.59,152.80215509467988,111593.0
dallas,2023,COCKTAILS,331433.01,168.5824059003052,111593.0
dallas,2023,GIN,453568.23,352.14924689440994,111593.0
dallas,2023,LIQUEUR,868669.61,224.57849276111685,111593.0
dallas,2023,RUM,941076.91,222.7928290719697,111593.0
dallas,2023,SCHNAPPS,112591.0,80.88433908045977,111593.0
dallas,2023,SCOTCH,479860.37,670.1960474860335,111593.0
dallas,2023,TEQUILA,1180663.1,301.2664200051034,111593.0
dallas,2023,VODKA,2906390.5100000002,229.1202609381159,111593.0
dallas,2023,WHISKEY,5746986.4,287.1483161786749,111593.0
dallas,2024,BRANDY,198861.56,184.9874976744186,115343.0
dallas,2024,COCKTAILS,486826.23,240.6456895699456,115343.0
dallas,2024,GIN,534768.34,415.1928105590062,115343.0
dallas,2024,LIQUEUR,862239.12,256.54243379946445,115343.0
dallas,2024,RUM,844165.16,228.95719012747492,115343.0
dallas,2024,SCHNAPPS,118476.71,92.34349961028839,115343.0
dallas,2024,SCOTCH,352399.5,611.8046875,115343.0
dallas,2024,TEQUILA,1219616.58,326.6246866630959,115343.0
dallas,2024,VODKA,2926278.84,244.26367612687812,115343.0
dallas,2024,WHISKEY,5870025.16,314.98310581669887,115343.0
davis,2022,BRANDY,2438.45,64.16973684210525,9158.0
davis,2022,COCKTAILS,3258.42,45.893239436619716,9158.0
davis,2022,GIN,2264.81,70.7753125,9158.0
davis,2022,LIQUEUR,7475.84,87.95105882352941,9158.0
davis,2022,RUM,11068.12,105.41066666666667,9158.0
davis,2022,SCHNAPPS,6665.84,60.59854545454546,9158.0
davis,2022,SCOTCH,80.94,80.94,9158.0
davis,2022,TEQUILA,3887.23,107.9786111111111,9158.0
davis,2022,VODKA,23811.07,83.84179577464789,9158.0
davis,2022,WHISKEY,63665.77,119.44797373358348,9158.0
davis,2023,BRANDY,2059.82,79.22384615384615,9165.0
davis,2023,COCKTAILS,4008.7799999999997,63.631428571428565,9165.0
davis,2023,GIN,2359.33,78.64433333333334,9165.0
davis,2023,LIQUEUR,8366.0,108.64935064935065,9165.0
davis,2023,RUM,10880.24,92.99350427350427,9165.0
davis,2023,SCHNAPPS,5859.83,76.1016883116883,9165.0
davis,2023,TEQUILA,3164.38,90.41085714285714,9165.0
davis,2023,VODKA,24252.03,73.71437689969605,9165.0
davis,2023,WHISKEY,66717.18,106.91855769230769,9165.0
davis,2024,BRANDY,1223.76,111.25090909090909,9193.0
davis,2024,COCKTAILS,2096.82,72.30413793103449,9193.0
davis,2024,GIN,1328.58,83.03625,9193.0
davis,2024,LIQUEUR,4507.2,140.85,9193.0
davis,2024,RUM,9372.26,133.88942857142857,9193.0
davis,2024,SCHNAPPS,5828.950000000001,104.08839285714286,9193.0
davis,2024,SCOTCH,503.64,503.64,9193.0
davis,2024,TEQUILA,4035.0,183.4090909090909,9193.0
davis,2024,VODKA,24622.1,101.32551440329217,9193.0
davis,2024,WHISKEY,69508.07,158.69422374429226,9193.0
decatur,2022,BRANDY,6916.5599999999995,135.61882352941174,7822.0
decatur,2022,COCKTAILS,4700.83,69.12985294117647,7822.0
decatur,2022,GIN,5498.6,103.74716981132076,7822.0
decatur,2022,LIQUEUR,8598.44,92.45634408602152,7822.0
decatur,2022,RUM,21407.81,88.82908713692946,7822.0
decatur,2022,SCHNAPPS,5562.92,61.13098901098901,7822.0
decatur,2022,SCOTCH,599.8199999999999,119.96399999999998,7822.0
decatur,2022,TEQUILA,6994.81,90.84168831168832,7822.0
decatur,2022,VODKA,52437.85,94.65315884476534,7822.0
decatur,2022,WHISKEY,105189.36,117.79323628219485,7822.0
decatur,2023,BRANDY,7279.17,137.34283018867924,7781.0
decatur,2023,COCKTAILS,3200.18,57.146071428571425,7781.0
decatur,2023,GIN,4293.36,97.57636363636362,7781.0
decatur,2023,LIQUEUR,12096.710000000001,72.43538922155689,7781.0
decatur,2023,RUM,21444.36,105.63724137931035,7781.0
decatur,2023,SCHNAPPS,6381.88,50.25102362204724,7781.0
decatur,2023,SCOTCH,258.65999999999997,129.32999999999998,7781.0
decatur,2023,TEQUILA,14670.35,146.7035,7781.0
decatur,2023,VODKA,56600.88,98.60780487804878,7781.0
decatur,2023,WHISKEY,132853.71,137.10393188854488,7781.0
decatur,2024,BRANDY,7336.13,143.8456862745098,7656.0
decatur,2024,COCKTAILS,3883.47,57.962238805970145,7656.0
decatur,2024,GIN,4360.87,136.2771875,7656.0
decatur,2024,LIQUEUR,10048.57,72.81572463768116,7656.0
decatur,2024,RUM,16401.46,101.24358024691358,7656.0
decatur,2024,SCHNAPPS,7620.7300000000005,62.98123966942149,7656.0
decatur,2024,SCOTCH,348.71000000000004,116.23666666666668,7656.0
decatur,2024,TEQUILA,16735.34,132.82015873015874,7656.0
decatur,2024,VODKA,53851.11,103.55982692307693,7656.0
decatur,2024,WHISKEY,141967.63,141.8258041958042,7656.0
delaware,2022,BRANDY,43978.37,151.64955172413795,17590.0
delaware,2022,COCKTAILS,31372.36,87.14544444444445,17590.0
delaware,2022,GIN,16091.68,69.36068965517242,17590.0
delaware,2022,LIQUEUR,72711.91,87.1845443645084,17590.0
delaware,2022,RUM,198121.4,221.61230425055928,17590.0
delaware,2022,SCHNAPPS,54786.42,88.22289855072464,17590.0
delaware,2022,SCOTCH,5555.66,97.46771929824561,17590.0
delaware,2022,TEQUILA,48359.18,120.59645885286783,17590.0
delaware,2022,VODKA,278127.88,133.58687800192124,17590.0
delaware,2022,WHISKEY,622810.15,162.99663700601937,17590.0
delaware,2023,BRANDY,22096.07,85.97692607003891,17583.0
delaware,2023,COCKTAILS,30137.69,74.41404938271604,17583.0
delaware,2023,GIN,17368.93,80.41171296296297,17583.0
delaware,2023,LIQUEUR,72416.92,92.25085350318471,17583.0
delaware,2023,RUM,193995.82,201.65885654885656,17583.0
delaware,2023,SCHNAPPS,53076.11,86.16251623376624,17583.0
delaware,2023,SCOTCH,5423.66,83.44092307692307,17583.0
delaware,2023,TEQUILA,48960.41,105.97491341991342,17583.0
delaware,2023,VODKA,297978.66,137.38066390041493,17583.0
delaware,2023,WHISKEY,616749.84,154.80668674698794,17583.0
delaware,2024,BRANDY,23888.62,88.80527881040892,17609.0
delaware,2024,COCKTAILS,31913.66,80.5900505050505,17609.0
delaware,2024,GIN,17094.98,86.33828282828283,17609.0
delaware,2024,LIQUEUR,69886.47,98.84932107496464,17609.0
delaware,2024,RUM,194513.38,201.15137538779732,17609.0
delaware,2024,SCHNAPPS,52209.86,91.59624561403508,17609.0
delaware,2024,SCOTCH,4537.96,74.3927868852459,17609.0
delaware,2024,TEQUILA,58811.64,131.27598214285715,17609.0
delaware,2024,VODKA,315249.31,144.67614043139054,17609.0
delaware,2024,WHISKEY,628836.36,154.2399705665931,17609.0
des moines,2022,BRANDY,481398.87,166.7470973328715,38258.0
des moines,2022,COCKTAILS,75458.02,73.76150537634409,38258.0
des moines,2022,GIN,83043.63,105.25174904942966,38258.0
des moines,2022,LIQUEUR,301679.59,114.48940796963947,38258.0
des moines,2022,RUM,406084.79,122.09404389657246,38258.0
des moines,2022,SCHNAPPS,132281.65,69.33000524109015,38258.0
des moines,2022,SCOTCH,25897.93,186.31604316546762,38258.0
des moines,2022,TEQUILA,308912.52,148.73014925373135,38258.0
des moines,2022,VODKA,1071427.65,108.37827736192595,38258.0
des moines,2022,WHISKEY,1546663.63,137.28596041185867,38258.0
des moines,2023,BRANDY,381370.48,161.8033432329232,38360.0
des moines,2023,COCKTAILS,73919.27,68.3804532839963,38360.0
des moines,2023,GIN,84322.78,112.43037333333334,38360.0
des moines,2023,LIQUEUR,294952.13,120.63481799591003,38360.0
des moines,2023,RUM,410387.38,142.10089335180055,38360.0
des moines,2023,SCHNAPPS,151137.49,77.22917220235053,38360.0
des moines,2023,SCOTCH,28460.98,172.49078787878787,38360.0
des moines,2023,TEQUILA,454724.07,154.09151812944765,38360.0
des moines,2023,VODKA,1129303.74,120.49762483994878,38360.0
des moines,2023,WHISKEY,1720264.64,141.8540974684588,38360.0
des moines,2024,BRANDY,338728.09,161.29909047619049,38411.0
des moines,2024,COCKTAILS,78152.38,87.12639910813824,38411.0
des moines,2024,GIN,77283.11,101.55467805519054,38411.0
des moines,2024,LIQUEUR,261726.81,120.11326755392382,38411.0
des moines,2024,RUM,391461.07,139.5583137254902,38411.0
des moines,2024,SCHNAPPS,151890.84,87.95068905616677,38411.0
des moines,2024,SCOTCH,26994.14,141.33057591623037,38411.0
des moines,2024,TEQUILA,544943.74,177.275126870527,38411.0
des moines,2024,VODKA,1109036.53,122.62677244582044,38411.0
des moines,2024,WHISKEY,1780170.12,146.29931952662722,38411.0
dickinson,2022,BRANDY,79768.12,99.96005012531327,18052.0
dickinson,2022,COCKTAILS,88778.84,95.15416934619506,18052.0
dickinson,2022,GIN,146226.49,121.7539467110741,18052.0
dickinson,2022,LIQUEUR,302998.67,107.33215373715905,18052.0
dickinson,2022,RUM,766932.84,211.45101736972703,18052.0
dickinson,2022,SCHNAPPS,258671.05,131.10544855549924,18052.0
dickinson,2022,SCOTCH,35218.39,108.69873456790123,18052.0
dickinson,2022,TEQUILA,476468.47000000003,243.09615816326533,18052.0
dickinson,2022,VODKA,1487467.33,188.59735387346268,18052.0
