county,date,alcohol_type,sum_sale_dollars,avg_sale_dollars
cherokee,2023,COCKTAILS,19530.31,77.50123015873017
cherokee,2023,GIN,17469.02,99.25579545454546
cherokee,2023,LIQUEUR,58582.03,107.29309523809523
cherokee,2023,RUM,109876.8,153.67384615384617
cherokee,2023,SCHNAPPS,31108.88,75.87531707317073
cherokee,2023,SCOTCH,2352.27,84.00964285714285
cherokee,2023,TEQUILA,47766.17,142.16122023809524
cherokee,2023,VODKA,202085.37,113.46736103312746
cherokee,2023,WHISKEY,480519.95,146.36611331099604
cherokee,2024,BRANDY,15035.38,72.98728155339805
cherokee,2024,COCKTAILS,22272.99,85.9961003861004
cherokee,2024,GIN,12351.1,92.86541353383458
cherokee,2024,LIQUEUR,52905.66,106.45002012072435
cherokee,2024,RUM,98180.23,167.54305460750854
cherokee,2024,SCHNAPPS,33211.53,82.20675742574257
cherokee,2024,SCOTCH,2572.02,107.1675
cherokee,2024,TEQUILA,42796.05,144.09444444444446
cherokee,2024,VODKA,198029.29,123.45965710723192
cherokee,2024,WHISKEY,474876.68,161.084355495251
chickasaw,2022,BRANDY,10660.38,88.83649999999999
chickasaw,2022,COCKTAILS,13599.949999999999,109.67701612903225
chickasaw,2022,GIN,6868.49,124.88163636363636
chickasaw,2022,LIQUEUR,29323.46,120.17811475409836
chickasaw,2022,RUM,73935.26,174.37561320754716
chickasaw,2022,SCHNAPPS,19013.84,89.68792452830189
chickasaw,2022,SCOTCH,1599.78,177.75333333333333
chickasaw,2022,TEQUILA,22964.66,165.21338129496402
chickasaw,2022,VODKA,163611.72,148.06490497737556
chickasaw,2022,WHISKEY,245377.48,174.2737784090909
chickasaw,2023,BRANDY,10448.55,107.71701030927834
chickasaw,2023,COCKTAILS,11762.5,108.91203703703704
chickasaw,2023,GIN,7692.65,130.38389830508473
chickasaw,2023,LIQUEUR,26117.66,111.13897872340425
chickasaw,2023,RUM,105186.0,279.75
chickasaw,2023,SCHNAPPS,20837.4,93.02410714285715
chickasaw,2023,SCOTCH,1386.87,86.679375
chickasaw,2023,TEQUILA,25811.08,176.78821917808222
chickasaw,2023,VODKA,163145.79,157.93396902226525
chickasaw,2023,WHISKEY,267643.84,175.38914809960684
chickasaw,2024,BRANDY,13212.27,104.85928571428572
chickasaw,2024,COCKTAILS,14445.28,55.34590038314177
chickasaw,2024,GIN,8426.34,97.98069767441861
chickasaw,2024,LIQUEUR,31888.23,116.80670329670329
chickasaw,2024,RUM,112933.34,247.66083333333333
chickasaw,2024,SCHNAPPS,24812.53,85.26642611683849
chickasaw,2024,SCOTCH,2209.44,84.97846153846154
chickasaw,2024,TEQUILA,33786.48,157.1464186046512
chickasaw,2024,VODKA,157181.28,139.3451063829787
chickasaw,2024,WHISKEY,298665.73,161.52824770146023
clarke,2022,BRANDY,15369.97,167.0648913043478
clarke,2022,COCKTAILS,18103.43,102.27926553672316
clarke,2022,GIN,74404.01,303.68983673469387
clarke,2022,LIQUEUR,94098.2,248.2802110817942
clarke,2022,RUM,78831.8,153.6682261208577
clarke,2022,SCHNAPPS,18201.13,90.5528855721393
clarke,2022,SCOTCH,3564.07,84.85880952380953
clarke,2022,TEQUILA,52631.68,176.02568561872909
clarke,2022,VODKA,219959.13,144.0465815324165
clarke,2022,WHISKEY,458968.55,193.49432967959527
clarke,2023,BRANDY,14200.4,120.34237288135593
clarke,2023,COCKTAILS,27341.52,101.26488888888889
clarke,2023,GIN,76146.42,420.698453038674
clarke,2023,LIQUEUR,87702.5,253.47543352601156
clarke,2023,RUM,89609.24,154.23277108433737
clarke,2023,SCHNAPPS,18250.78,87.74413461538461
clarke,2023,SCOTCH,2122.61,78.61518518518518
clarke,2023,TEQUILA,58834.17,176.67918918918917
clarke,2023,VODKA,198789.13,147.7986096654275
clarke,2023,WHISKEY,525127.12,217.26401323955315
clarke,2024,BRANDY,16819.03,120.13592857142856
clarke,2024,COCKTAILS,38015.78,91.16494004796162
clarke,2024,GIN,69041.65,263.51774809160304
clarke,2024,LIQUEUR,80448.5,181.1903153153153
clarke,2024,RUM,93436.83,132.34678470254957
clarke,2024,SCHNAPPS,19379.15,73.68498098859317
clarke,2024,SCOTCH,5129.69,111.51499999999999
clarke,2024,TEQUILA,90137.94,152.00327150084317
clarke,2024,VODKA,217948.0,123.20407009609949
clarke,2024,WHISKEY,544235.01,173.9325695110259
clay,2022,BRANDY,42520.55,76.61360360360361
clay,2022,COCKTAILS,37018.3,83.5627539503386
clay,2022,GIN,36327.21,104.38853448275862
clay,2022,LIQUEUR,126077.7,89.41680851063829
clay,2022,RUM,206041.9,136.09108322324965
clay,2022,SCHNAPPS,50889.04,58.560460299194474
clay,2022,SCOTCH,10053.18,143.61685714285716
clay,2022,TEQUILA,122809.35,170.09605263157894
clay,2022,VODKA,485082.66,119.18492874692875
clay,2022,WHISKEY,927256.07,175.2847013232514
clay,2023,BRANDY,32072.09,75.6417216981132
clay,2023,COCKTAILS,41872.27,99.45907363420427
clay,2023,GIN,37351.29,115.9977950310559
clay,2023,LIQUEUR,122361.97,83.86701165181631
clay,2023,RUM,223608.5,157.24929676511954
clay,2023,SCHNAPPS,44750.18,55.17901356350185
clay,2023,SCOTCH,8823.31,119.23391891891892
clay,2023,TEQUILA,125839.71,182.37639130434783
clay,2023,VODKA,493973.59,117.44498097955302
clay,2023,WHISKEY,951829.59,168.6146306465899
clay,2024,BRANDY,32936.47,82.75494974874373
clay,2024,COCKTAILS,39235.12,92.5356603773585
clay,2024,GIN,37920.96,129.42307167235495
clay,2024,LIQUEUR,126697.56,94.05906458797327
clay,2024,RUM,195417.61,152.07596108949414
clay,2024,SCHNAPPS,49519.67,66.64827725437415
clay,2024,SCOTCH,5269.61,119.76386363636362
clay,2024,TEQUILA,116301.06,175.41638009049774
clay,2024,VODKA,470121.04,128.20317425688575
clay,2024,WHISKEY,956856.29,174.2907632058288
clayton,2022,BRANDY,56710.68,126.30440979955456
clayton,2022,COCKTAILS,11699.46,34.92376119402985
clayton,2022,GIN,12146.89,47.26416342412451
clayton,2022,LIQUEUR,48342.53,57.14247044917258
clayton,2022,RUM,113491.87,96.01681049069373
clayton,2022,SCHNAPPS,36028.42,47.71976158940397
clayton,2022,SCOTCH,2467.97,88.1417857142857
clayton,2022,TEQUILA,34378.83,98.50667621776505
clayton,2022,VODKA,194956.59,83.42173299101412
clayton,2022,WHISKEY,353732.59,97.93261074197122
clayton,2023,BRANDY,15954.4,48.05542168674699
clayton,2023,COCKTAILS,15824.699999999999,47.097321428571426
clayton,2023,GIN,12663.68,55.54245614035088
clayton,2023,LIQUEUR,36338.16,53.048408759124094
clayton,2023,RUM,128469.08,113.288430335097
clayton,2023,SCHNAPPS,39222.42,59.8815572519084
clayton,2023,SCOTCH,1887.15,89.86428571428571
clayton,2023,TEQUILA,35857.76,89.86907268170427
clayton,2023,VODKA,218338.0,94.3960224816256
clayton,2023,WHISKEY,419385.69,110.30659915833772
clayton,2024,BRANDY,27979.63,80.63293948126801
clayton,2024,COCKTAILS,9931.37,46.192418604651166
clayton,2024,GIN,12562.58,50.860647773279354
clayton,2024,LIQUEUR,35082.47,53.479375000000005
clayton,2024,RUM,125937.37,119.59864197530864
clayton,2024,SCHNAPPS,33379.18,59.819318996415774
clayton,2024,SCOTCH,1799.6299999999999,99.97944444444444
clayton,2024,TEQUILA,33486.04,84.56070707070707
clayton,2024,VODKA,199276.67,89.16182102908277
clayton,2024,WHISKEY,387343.17,107.50573688592839
clinton,2022,BRANDY,331780.64,162.2399217603912
clinton,2022,COCKTAILS,124427.69,99.38313897763578
clinton,2022,GIN,176241.02,175.18988071570575
clinton,2022,LIQUEUR,738338.98,202.22924678170364
clinton,2022,RUM,1133171.81,280.97490949665263
clinton,2022,SCHNAPPS,616368.7,194.80679519595446
clinton,2022,SCOTCH,68669.6,257.1895131086143
clinton,2022,TEQUILA,1194947.67,405.6169959266802
clinton,2022,VODKA,2076037.1,224.00055028053518
clinton,2022,WHISKEY,3398525.73,253.05478257632166
clinton,2023,BRANDY,280434.84,149.24685470995212
clinton,2023,COCKTAILS,137099.66,107.52914509803922
clinton,2023,GIN,233237.11,203.16821428571427
clinton,2023,LIQUEUR,829982.13,208.1198921765296
clinton,2023,RUM,1228723.89,321.8239628077527
clinton,2023,SCHNAPPS,708807.05,205.45131884057972
clinton,2023,SCOTCH,67685.27,249.76114391143912
clinton,2023,TEQUILA,1508210.56,416.1728918322296
clinton,2023,VODKA,2316749.47,242.6677982612339
clinton,2023,WHISKEY,3866323.97,267.3066904037611
clinton,2024,BRANDY,241574.16,143.53782531194295
clinton,2024,COCKTAILS,136263.93,94.9574425087108
clinton,2024,GIN,223594.17,193.75577989601388
clinton,2024,LIQUEUR,798880.32,210.61964671763775
clinton,2024,RUM,1077486.43,297.31965507726267
clinton,2024,SCHNAPPS,652092.13,206.4889582013933
clinton,2024,SCOTCH,47773.92,271.44272727272727
clinton,2024,TEQUILA,1482315.14,395.1786563583044
clinton,2024,VODKA,2255239.01,244.8685135722041
clinton,2024,WHISKEY,3756071.68,258.6826225895317
crawford,2022,BRANDY,101000.47,193.85886756238003
crawford,2022,COCKTAILS,38325.88,87.10427272727271
crawford,2022,GIN,13218.05,91.79201388888889
crawford,2022,LIQUEUR,74453.49,119.70014469453378
crawford,2022,RUM,221111.88,276.0447940074906
crawford,2022,SCHNAPPS,65866.21,139.2520295983087
crawford,2022,SCOTCH,7796.88,155.9376
crawford,2022,TEQUILA,184165.36000000002,256.1409735744089
crawford,2022,VODKA,241593.02,144.06262373285628
crawford,2022,WHISKEY,750734.52,221.45561061946904
crawford,2023,BRANDY,69531.99,170.42154411764707
crawford,2023,COCKTAILS,39424.25,88.3951793721973
crawford,2023,GIN,14968.61,119.74888
crawford,2023,LIQUEUR,70856.26,119.48779089376053
crawford,2023,RUM,225820.48,286.21100126742715
crawford,2023,SCHNAPPS,61854.28,143.84716279069767
crawford,2023,SCOTCH,5704.75,158.46527777777777
crawford,2023,TEQUILA,168298.55,220.57477064220183
crawford,2023,VODKA,269647.98,137.50534421213666
crawford,2023,WHISKEY,743258.42,210.1975169683258
crawford,2024,BRANDY,71847.21,172.2954676258993
crawford,2024,COCKTAILS,43457.17,94.6779302832244
crawford,2024,GIN,15394.63,116.62598484848485
crawford,2024,LIQUEUR,64917.63,123.65262857142856
crawford,2024,RUM,248674.15,342.05522696011
crawford,2024,SCHNAPPS,68920.83,142.10480412371135
crawford,2024,SCOTCH,3603.18,144.1272
crawford,2024,TEQUILA,184047.91,223.35911407766991
crawford,2024,VODKA,281247.6,149.59978723404254
crawford,2024,WHISKEY,848793.13,227.37560407179214
dallas,2022,BRANDY,274848.14,225.4701722723544
dallas,2022,COCKTAILS,385064.16,211.22554031815687
dallas,2022,GIN,436707.08,360.0223248145095
dallas,2022,LIQUEUR,748646.06,226.2454094892717
dallas,2022,RUM,831774.02,194.1129568261377
dallas,2022,SCHNAPPS,82243.48,65.42838504375497
dallas,2022,SCOTCH,423257.59,660.3082527301092
dallas,2022,TEQUILA,936099.8,306.1150425114454
dallas,2022,VODKA,2764950.32,237.15158418389225
dallas,2022,WHISKEY,5169337.66,304.06079995294397
dallas,2023,BRANDY,169457.59,152.80215509467988
dallas,2023,COCKTAILS,331433.01,168.5824059003052
dallas,2023,GIN,453568.23,352.14924689440994
dallas,2023,LIQUEUR,868669.61,224.57849276111685
dallas,2023,RUM,941076.91,222.7928290719697
dallas,2023,SCHNAPPS,112591.0,80.88433908045977
dallas,2023,SCOTCH,479860.37,670.1960474860335
dallas,2023,TEQUILA,1180663.1,301.2664200051034
dallas,2023,VODKA,2906390.5100000002,229.1202609381159
dallas,2023,WHISKEY,5746986.4,287.1483161786749
dallas,2024,BRANDY,198861.56,184.9874976744186
dallas,2024,COCKTAILS,486826.23,240.6456895699456
dallas,2024,GIN,534768.34,415.1928105590062
dallas,2024,LIQUEUR,862239.12,256.54243379946445
dallas,2024,RUM,844165.16,228.95719012747492
dallas,2024,SCHNAPPS,118476.71,92.34349961028839
dallas,2024,SCOTCH,352399.5,611.8046875
dallas,2024,TEQUILA,1219616.58,326.6246866630959
dallas,2024,VODKA,2926278.84,244.26367612687812
dallas,2024,WHISKEY,5870025.16,314.98310581669887
davis,2022,BRANDY,2438.45,64.16973684210525
davis,2022,COCKTAILS,3258.42,45.893239436619716
davis,2022,GIN,2264.81,70.7753125
davis,2022,LIQUEUR,7475.84,87.95105882352941
davis,2022,RUM,11068.12,105.41066666666667
davis,2022,SCHNAPPS,6665.84,60.59854545454546
davis,2022,SCOTCH,80.94,80.94
davis,2022,TEQUILA,3887.23,107.9786111111111
davis,2022,VODKA,23811.07,83.84179577464789
davis,2022,WHISKEY,63665.77,119.44797373358348
davis,2023,BRANDY,2059.82,79.22384615384615
davis,2023,COCKTAILS,4008.7799999999997,63.631428571428565
davis,2023,GIN,2359.33,78.64433333333334
davis,2023,LIQUEUR,8366.0,108.64935064935065
davis,2023,RUM,10880.24,92.99350427350427
davis,2023,SCHNAPPS,5859.83,76.1016883116883
davis,2023,TEQUILA,3164.38,90.41085714285714
davis,2023,VODKA,24252.03,73.71437689969605
davis,2023,WHISKEY,66717.18,106.91855769230769
davis,2024,BRANDY,1223.76,111.25090909090909
davis,2024,COCKTAILS,2096.82,72.30413793103449
davis,2024,GIN,1328.58,83.03625
davis,2024,LIQUEUR,4507.2,140.85
davis,2024,RUM,9372.26,133.88942857142857
davis,2024,SCHNAPPS,5828.950000000001,104.08839285714286
davis,2024,SCOTCH,503.64,503.64
davis,2024,TEQUILA,4035.0,183.4090909090909
davis,2024,VODKA,24622.1,101.32551440329217
davis,2024,WHISKEY,69508.07,158.69422374429226
decatur,2022,BRANDY,6916.5599999999995,135.61882352941174
decatur,2022,COCKTAILS,4700.83,69.12985294117647
decatur,2022,GIN,5498.6,103.74716981132076
decatur,2022,LIQUEUR,8598.44,92.45634408602152
decatur,2022,RUM,21407.81,88.82908713692946
decatur,2022,SCHNAPPS,5562.92,61.13098901098901
decatur,2022,SCOTCH,599.8199999999999,119.96399999999998
decatur,2022,TEQUILA,6994.81,90.84168831168832
decatur,2022,VODKA,52437.85,94.65315884476534
decatur,2022,WHISKEY,105189.36,117.79323628219485
decatur,2023,BRANDY,7279.17,137.34283018867924
decatur,2023,COCKTAILS,3200.18,57.146071428571425
decatur,2023,GIN,4293.36,97.57636363636362
decatur,2023,LIQUEUR,12096.710000000001,72.43538922155689
decatur,2023,RUM,21444.36,105.63724137931035
decatur,2023,SCHNAPPS,6381.88,50.25102362204724
decatur,2023,SCOTCH,258.65999999999997,129.32999999999998
decatur,2023,TEQUILA,14670.35,146.7035
decatur,2023,VODKA,56600.88,98.60780487804878
decatur,2023,WHISKEY,132853.71,137.10393188854488
decatur,2024,BRANDY,7336.13,143.8456862745098
decatur,2024,COCKTAILS,3883.47,57.962238805970145
decatur,2024,GIN,4360.87,136.2771875
decatur,2024,LIQUEUR,10048.57,72.81572463768116
decatur,2024,RUM,16401.46,101.24358024691358
decatur,2024,SCHNAPPS,7620.7300000000005,62.98123966942149
decatur,2024,SCOTCH,348.71000000000004,116.23666666666668
decatur,2024,TEQUILA,16735.34,132.82015873015874
decatur,2024,VODKA,53851.11,103.55982692307693
decatur,2024,WHISKEY,141967.63,141.8258041958042
delaware,2022,BRANDY,43978.37,151.64955172413795
delaware,2022,COCKTAILS,31372.36,87.14544444444445
delaware,2022,GIN,16091.68,69.36068965517242
delaware,2022,LIQUEUR,72711.91,87.1845443645084
delaware,2022,RUM,198121.4,221.61230425055928
delaware,2022,SCHNAPPS,54786.42,88.22289855072464
delaware,2022,SCOTCH,5555.66,97.46771929824561
delaware,2022,TEQUILA,48359.18,120.59645885286783
delaware,2022,VODKA,278127.88,133.58687800192124
delaware,2022,WHISKEY,622810.15,162.99663700601937
delaware,2023,BRANDY,22096.07,85.97692607003891
delaware,2023,COCKTAILS,30137.69,74.41404938271604
delaware,2023,GIN,17368.93,80.41171296296297
delaware,2023,LIQUEUR,72416.92,92.25085350318471
delaware,2023,RUM,193995.82,201.65885654885656
delaware,2023,SCHNAPPS,53076.11,86.16251623376624
delaware,2023,SCOTCH,5423.66,83.44092307692307
delaware,2023,TEQUILA,48960.41,105.97491341991342
delaware,2023,VODKA,297978.66,137.38066390041493
delaware,2023,WHISKEY,616749.84,154.80668674698794
delaware,2024,BRANDY,23888.62,88.80527881040892
delaware,2024,COCKTAILS,31913.66,80.5900505050505
delaware,2024,GIN,17094.98,86.33828282828283
delaware,2024,LIQUEUR,69886.47,98.84932107496464
delaware,2024,RUM,194513.38,201.15137538779732
delaware,2024,SCHNAPPS,52209.86,91.59624561403508
delaware,2024,SCOTCH,4537.96,74.3927868852459
delaware,2024,TEQUILA,58811.64,131.27598214285715
delaware,2024,VODKA,315249.31,144.67614043139054
delaware,2024,WHISKEY,628836.36,154.2399705665931
des moines,2022,BRANDY,481398.87,166.7470973328715
des moines,2022,COCKTAILS,75458.02,73.76150537634409
des moines,2022,GIN,83043.63,105.25174904942966
des moines,2022,LIQUEUR,301679.59,114.48940796963947
des moines,2022,RUM,406084.79,122.09404389657246
des moines,2022,SCHNAPPS,132281.65,69.33000524109015
des moines,2022,SCOTCH,25897.93,186.31604316546762
des moines,2022,TEQUILA,308912.52,148.73014925373135
des moines,2022,VODKA,1071427.65,108.37827736192595
des moines,2022,WHISKEY,1546663.63,137.28596041185867
des moines,2023,BRANDY,381370.48,161.8033432329232
des moines,2023,COCKTAILS,73919.27,68.3804532839963
des moines,2023,GIN,84322.78,112.43037333333334
des moines,2023,LIQUEUR,294952.13,120.63481799591003
des moines,2023,RUM,410387.38,142.10089335180055
des moines,2023,SCHNAPPS,151137.49,77.22917220235053
des moines,2023,SCOTCH,28460.98,172.49078787878787
des moines,2023,TEQUILA,454724.07,154.09151812944765
des moines,2023,VODKA,1129303.74,120.49762483994878
des moines,2023,WHISKEY,1720264.64,141.8540974684588
des moines,2024,BRANDY,338728.09,161.29909047619049
des moines,2024,COCKTAILS,78152.38,87.12639910813824
des moines,2024,GIN,77283.11,101.55467805519054
des moines,2024,LIQUEUR,261726.81,120.11326755392382
des moines,2024,RUM,391461.07,139.5583137254902
des moines,2024,SCHNAPPS,151890.84,87.95068905616677
des moines,2024,SCOTCH,26994.14,141.33057591623037
des moines,2024,TEQUILA,544943.74,177.275126870527
des moines,2024,VODKA,1109036.53,122.62677244582044
des moines,2024,WHISKEY,1780170.12,146.29931952662722
dickinson,2022,BRANDY,79768.12,99.96005012531327
dickinson,2022,COCKTAILS,88778.84,95.15416934619506
dickinson,2022,GIN,146226.49,121.7539467110741
dickinson,2022,LIQUEUR,302998.67,107.33215373715905
dickinson,2022,RUM,766932.84,211.45101736972703
dickinson,2022,SCHNAPPS,258671.05,131.10544855549924
dickinson,2022,SCOTCH,35218.39,108.69873456790123
dickinson,2022,TEQUILA,476468.47000000003,243.09615816326533
dickinson,2022,VODKA,1487467.33,188.59735387346268
dickinson,2022,WHISKEY,2008656.05,180.65078244446443
dickinson,2023,BRANDY,72092.73,94.7342049934297
dickinson,2023,COCKTAILS,96395.08,88.35479376718607
dickinson,2023,GIN,152152.68,120.27879841897233
dickinson,2023,LIQUEUR,319283.52,107.10617913451863
dickinson,2023,RUM,868652.61,234.2012968455109
dickinson,2023,SCHNAPPS,273177.95,129.8991678554446
dickinson,2023,SCOTCH,39081.68,101.2478756476684
dickinson,2023,TEQUILA,564222.07,233.24599834642413
dickinson,2023,VODKA,1602190.71,188.95986672956715
dickinson,2023,WHISKEY,2142385.47,173.66937986381325
dickinson,2024,BRANDY,57895.5,87.85356600910471
dickinson,2024,COCKTAILS,106175.22,90.13176570458404
dickinson,2024,GIN,147105.88,115.9226792750197
dickinson,2024,LIQUEUR,335023.08,108.24655250403877
dickinson,2024,RUM,702850.57,212.14928161786898
dickinson,2024,SCHNAPPS,254228.03,127.62451305220884
dickinson,2024,SCOTCH,36694.090000000004,108.2421533923304
dickinson,2024,TEQUILA,537345.1,214.85209916033585
dickinson,2024,VODKA,1549449.95,191.12494757616875
dickinson,2024,WHISKEY,2128140.56,174.58084987694832
dubuque,2022,BRANDY,741704.96,193.85911134343962
dubuque,2022,COCKTAILS,232424.16,108.76189050070192
dubuque,2022,GIN,203575.01,130.74824020552344
dubuque,2022,LIQUEUR,671266.25,128.6690147594403
dubuque,2022,RUM,1242044.66,210.6231405799559
dubuque,2022,SCHNAPPS,320926.53,102.0758683206107
dubuque,2022,SCOTCH,76574.08,205.29243967828418
dubuque,2022,TEQUILA,834615.99,221.73644792773644
dubuque,2022,VODKA,2738625.5,177.108290758585
dubuque,2022,WHISKEY,4243227.5,198.25386628042799
dubuque,2023,BRANDY,674224.02,183.56221617206643
dubuque,2023,COCKTAILS,228866.46,103.00020702070206
dubuque,2023,GIN,205439.75,129.37011964735515
dubuque,2023,LIQUEUR,626442.28,125.81688692508537
dubuque,2023,RUM,1318374.19,236.64946867707772
dubuque,2023,SCHNAPPS,312216.49,100.8777027463651
dubuque,2023,SCOTCH,78421.3,235.4993993993994
dubuque,2023,TEQUILA,958118.91,199.441904662781
dubuque,2023,VODKA,2896841.22,181.4949702399599
dubuque,2023,WHISKEY,4298812.23,194.56921471892824
dubuque,2024,BRANDY,595062.14,172.98318023255814
dubuque,2024,COCKTAILS,260037.98,111.9887941429802
dubuque,2024,GIN,203873.57,135.6444244843646
dubuque,2024,LIQUEUR,609473.16,134.15653973145498
dubuque,2024,RUM,1209549.7,227.27352499060504
dubuque,2024,SCHNAPPS,306279.57,101.95724700399468
dubuque,2024,SCOTCH,57728.409999999996,164.00116477272726
dubuque,2024,TEQUILA,1182094.65,207.0943675543097
dubuque,2024,VODKA,2908872.64,179.98222002227448
dubuque,2024,WHISKEY,4309238.71,193.09220370121432
emmet,2022,BRANDY,14208.26,75.98
emmet,2022,COCKTAILS,11196.2,77.7513888888889
emmet,2022,GIN,9041.06,75.97529411764705
emmet,2022,LIQUEUR,31258.41,81.402109375
emmet,2022,RUM,108807.3,141.1249027237354
emmet,2022,SCHNAPPS,21139.03,61.62982507288629
emmet,2022,SCOTCH,2719.23,113.30125
emmet,2022,TEQUILA,38003.61,116.93418461538462
emmet,2022,VODKA,188738.2,132.07711686494054
emmet,2022,WHISKEY,308874.92,142.99764814814813
emmet,2023,BRANDY,11335.93,85.87825757575757
emmet,2023,COCKTAILS,10355.949999999999,75.59087591240875
emmet,2023,GIN,8508.46,81.81211538461538
emmet,2023,LIQUEUR,33181.54,88.72069518716577
emmet,2023,RUM,111738.8,161.94028985507248
emmet,2023,SCHNAPPS,20547.0,75.81918819188192
emmet,2023,SCOTCH,2606.25,200.48076923076923
emmet,2023,TEQUILA,49448.25,135.84684065934067
emmet,2023,VODKA,177661.84,123.37627777777777
emmet,2023,WHISKEY,312889.83,145.93742070895524
emmet,2024,BRANDY,10142.81,65.43748387096774
emmet,2024,COCKTAILS,11375.28,76.3441610738255
emmet,2024,GIN,7886.36,81.30268041237113
emmet,2024,LIQUEUR,27365.43,91.2181
emmet,2024,RUM,91454.3,147.50693548387096
emmet,2024,SCHNAPPS,17743.18,75.82555555555555
emmet,2024,SCOTCH,1381.3600000000001,230.2266666666667
emmet,2024,TEQUILA,40652.17,130.7143729903537
emmet,2024,VODKA,176556.71,115.17071754729288
emmet,2024,WHISKEY,326770.21,148.06081105573176
fayette,2022,BRANDY,93791.61,179.67741379310345
fayette,2022,COCKTAILS,25065.68,60.254038461538464
fayette,2022,GIN,15270.41,79.94979057591623
fayette,2022,LIQUEUR,95534.9,93.02327166504381
fayette,2022,RUM,171274.24,145.6413605442177
fayette,2022,SCHNAPPS,78466.18000000001,89.88107674684996
fayette,2022,SCOTCH,3067.64,92.95878787878787
fayette,2022,TEQUILA,69485.21,145.36654811715482
fayette,2022,VODKA,290951.77,115.73260540970566
fayette,2022,WHISKEY,684683.78,153.17310514541387
fayette,2023,BRANDY,26272.32,83.14025316455697
fayette,2023,COCKTAILS,23752.37,69.04758720930232
fayette,2023,GIN,18827.61,76.535
fayette,2023,LIQUEUR,77776.65,95.0814792176039
fayette,2023,RUM,188443.9,158.62281144781144
fayette,2023,SCHNAPPS,85047.94,84.7935593220339
fayette,2023,SCOTCH,6242.71,107.63293103448277
fayette,2023,TEQUILA,67077.7,115.65120689655171
fayette,2023,VODKA,337920.79,114.35559729272418
fayette,2023,WHISKEY,707293.53,140.05812475247527
fayette,2024,BRANDY,24801.72,84.93739726027398
fayette,2024,COCKTAILS,27775.84,75.06983783783784
fayette,2024,GIN,16028.539999999999,77.80844660194174
fayette,2024,LIQUEUR,80484.66,102.00844106463879
fayette,2024,RUM,180518.06,160.17574090505767
fayette,2024,SCHNAPPS,86740.78,90.44919708029197
fayette,2024,SCOTCH,4626.97,121.76236842105264
fayette,2024,TEQUILA,73544.74,125.93277397260275
fayette,2024,VODKA,347799.82,118.21883752549286
fayette,2024,WHISKEY,809168.48,145.7436023054755
floyd,2022,BRANDY,98509.54,178.7831941923775
floyd,2022,COCKTAILS,33040.45,89.54051490514904
floyd,2022,GIN,20498.78,107.88831578947368
floyd,2022,LIQUEUR,97630.55,105.20533405172414
floyd,2022,RUM,157617.87,153.02705825242717
floyd,2022,SCHNAPPS,71490.48,94.56412698412697
floyd,2022,SCOTCH,7559.5199999999995,167.98933333333332
floyd,2022,TEQUILA,101618.54,178.59145869947275
floyd,2022,VODKA,281142.36,104.66953090096797
floyd,2022,WHISKEY,558275.48,153.7525419994492
floyd,2023,BRANDY,64407.049999999996,161.01762499999998
floyd,2023,COCKTAILS,27997.39,76.70517808219178
floyd,2023,GIN,19114.61,93.69906862745098
floyd,2023,LIQUEUR,85847.09,106.51003722084367
floyd,2023,RUM,157511.42,165.2795592864638
floyd,2023,SCHNAPPS,75759.25,103.07380952380953
floyd,2023,SCOTCH,5871.24,133.43727272727273
floyd,2023,TEQUILA,110262.06999999999,175.85657097288674
floyd,2023,VODKA,314967.24,112.52848874598071
floyd,2023,WHISKEY,620389.01,161.1400025974026
floyd,2024,BRANDY,48506.01,135.1142339832869
floyd,2024,COCKTAILS,22963.82,82.6036690647482
floyd,2024,GIN,17183.18,94.93469613259668
floyd,2024,LIQUEUR,86618.65,112.0551746442432
floyd,2024,RUM,148915.8,166.75901455767075
floyd,2024,SCHNAPPS,76702.1,104.64133697135063
floyd,2024,SCOTCH,7772.8099999999995,134.01396551724136
floyd,2024,TEQUILA,94201.97,169.12382405745063
floyd,2024,VODKA,316327.43,119.59449149338374
floyd,2024,WHISKEY,597928.58,144.53192651679962
franklin,2022,BRANDY,12813.43,125.62186274509804
franklin,2022,COCKTAILS,14440.88,82.51931428571429
franklin,2022,GIN,5723.83,77.34905405405405
franklin,2022,LIQUEUR,34399.1,102.68388059701492
franklin,2022,RUM,58621.69,104.86885509838999
franklin,2022,SCHNAPPS,16779.82,63.32007547169811
franklin,2022,SCOTCH,1956.19,217.35444444444445
franklin,2022,TEQUILA,84260.35,208.56522277227725
franklin,2022,VODKA,107772.71,97.0051395139514
franklin,2022,WHISKEY,264701.71,132.94912606730287
franklin,2023,BRANDY,6300.74,134.05829787234043
franklin,2023,COCKTAILS,11335.31,76.58993243243243
franklin,2023,GIN,5791.28,115.8256
franklin,2023,LIQUEUR,30706.510000000002,125.8463524590164
franklin,2023,RUM,51651.87,138.10660427807488
franklin,2023,SCHNAPPS,13103.19,85.08564935064935
franklin,2023,SCOTCH,2906.52,363.315
franklin,2023,TEQUILA,67293.97,232.0481724137931
franklin,2023,VODKA,119168.13,115.69721359223301
franklin,2023,WHISKEY,293124.75,167.78749284487694
franklin,2024,BRANDY,4426.89,134.14818181818183
franklin,2024,COCKTAILS,10687.15,73.19965753424657
franklin,2024,GIN,3393.02,94.25055555555555
franklin,2024,LIQUEUR,29639.93,119.99971659919028
